"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
0;0,109;0,0018166667;1674826934,968;0,082719804
1;0,329;0,0054833333;1674826935,186;0,0828200612
2;0,547;0,0091166667;1674826935,418;0,08264846
3;0,779;0,0129833333;1674826935,583;0,0831993961
4;0,944;0,0157333333;1674826935,724;0,0827274283
5;1,085;0,0180833333;1674826935,847;0,0825928066
6;1,208;0,0201333333;1674826935,988;0,0825156063
7;1,349;0,0224833333;1674826936,095;0,082826912
8;1,456;0,0242666667;1674826936,217;0,0829173351
9;1,578;0,0263;1674826937,613;0,0832418636
10;2,974;0,0495666667;1674826937,732;0,0827997667
11;3,093;0,05155;1674826937,872;0,0827810191
12;3,233;0,0538833333;1674826937,996;0,0829264326
13;3,357;0,05595;1674826938,118;0,0829277218
14;3,479;0,0579833333;1674826938,288;0,0829424547
15;3,649;0,0608166667;1674826938,429;0,075663196
16;3,79;0,0631666667;1674826938,537;0,075679881
17;3,898;0,0649666667;1674826938,661;0,0756940982
18;4,022;0,0670333333;1674826938,777;0,0756666951
19;4,138;0,0689666667;1674826938,929;0,0756874685
20;4,29;0,0715;1674826939,071;0,0756782972
21;4,432;0,0738666667;1674826939,18;0,0756787392
22;4,541;0,0756833333;1674826939,29;0,0756882419
23;4,651;0,0775166667;1674826939,428;0,0756775606
24;4,789;0,0798166667;1674826939,538;0,0756793285
25;4,899;0,08165;1674826939,646;0,0756829749
26;5,007;0,08345;1674826939,794;0,0756849639
27;5,155;0,0859166667;1674826939,9;0,0756922198
28;5,261;0,0876833333;1674826940,007;0,0756974131
29;5,368;0,0894666667;1674826940,159;0,0756818331
30;5,52;0,092;1674826940,266;0,0756925145
31;5,627;0,0937833333;1674826940,388;0,0757061055
32;5,749;0,0958166667;1674826940,557;0,0756995126
33;5,951;0,0991833333;1674826940,713;0,0757020908
34;6,15;0,1025;1674826940,896;0,0756915937
35;6,35;0,1058333333;1674826941,114;0,0756931038
36;6,55;0,1091666667;1674826941,33;0,075697892
37;6,751;0,1125166667;1674826941,512;0,075695461
38;6,95;0,1158333333;1674826941,729;0,0756972658
39;7,151;0,1191833333;1674826941,915;0,0756766766
40;7,351;0,1225166667;1674826942,089;0,0756904887
41;7,55;0,1258333333;1674826942,307;0,0756934353
42;7,751;0,1291833333;1674826942,527;0,0756793654
43;7,95;0,1325;1674826942,728;0,0756811333
44;8,151;0,13585;1674826942,926;0,0756663636
45;8,351;0,1391833333;1674826943,112;0,0756694575
46;8,55;0,1425;1674826943,299;0,0756862898
47;8,751;0,14585;1674826943,513;0,0756968238
48;8,951;0,1491833333;1674826943,733;0,0756969343
49;9,151;0,1525166667;1674826943,917;0,0756787024
50;9,351;0,15585;1674826944,12;0,075691299
51;9,55;0,1591666667;1674826944,31;0,0756947244
52;9,751;0,1625166667;1674826944,499;0,0756756453
53;9,95;0,1658333333;1674826944,732;0,0756675054
54;10,151;0,1691833333;1674826944,934;0,0756998072
55;10,351;0,1725166667;1674826945,135;0,0756828276
56;10,55;0,1758333333;1674826945,302;0,0756801757
