"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
0;0,063;0,00105;1674825433,462;0,111198684
1;0,295;0,0049166667;1674825433,809;0,111203877
2;0,642;0,0107;1674825434,2;0,111077948
3;1,033;0,0172166667;1674825434,556;0,111024909
4;1,389;0,02315;1674825434,897;0,11115931
5;1,73;0,0288333333;1674825435,253;0,111088666
6;2,086;0,0347666667;1674825435,638;0,110963252
7;2,471;0,0411833333;1674825435,917;0,0807875498
8;2,75;0,0458333333;1674825436,212;0,0808084705
9;3,045;0,05075;1674825436,493;0,0808170893
10;3,326;0,0554333333;1674825436,788;0,080820662
11;3,621;0,06035;1674825437,069;0,0808167578
12;3,902;0,0650333333;1674825437,286;0,0808326324
13;4,119;0,06865;1674825437,555;0,08082987
14;4,388;0,0731333333;1674825437,802;0,0808437558
15;4,635;0,07725;1674825438,064;0,0808184152
16;4,897;0,0816166667;1674825438,313;0,0808212145
17;5,146;0,0857666667;1674825438,573;0,0808381573
18;5,452;0,0908666667;1674825438,762;0,0808324115
19;5,748;0,0958;1674825439,135;0,0808198885
20;6,048;0,1008;1674825439,369;0,0808181574
21;6,347;0,1057833333;1674825439,683;0,080820441
22;6,657;0,11095;1674825440,057;0,0808144742
23;6,948;0,1158;1674825440,242;0,0808419142
24;7,247;0,1207833333;1674825440,638;0,0808125589
25;7,547;0,1257833333;1674825440,876;0,080831196
26;7,847;0,1307833333;1674825441,192;0,0808317116
27;8,147;0,1357833333;1674825441,505;0,0808258553
28;8,447;0,1407833333;1674825441,816;0,0808306803
29;8,748;0,1458;1674825442,069;0,0808363893
30;9,047;0,1507833333;1674825442,458;0,0808159843
31;9,348;0,1558;1674825442,642;0,0808253397
32;9,647;0,1607833333;1674825443,051;0,0808156528
33;9,948;0,1658;1674825443,341;0,080809686
34;10,247;0,1707833333;1674825443,622;0,080798047
35;10,548;0,1758;1674825443,91;0,0808046768
36;10,852;0,1808666667;1674825444,253;0,0808049346
37;11,149;0,1858166667;1674825444,473;0,0808097965
38;11,447;0,1907833333;1674825444,787;0,0808094282
39;11,748;0,1958;1674825445,114;0,0808047136
40;12,048;0,2008;1674825445,431;0,0808041243
41;12,348;0,2058;1674825445,708;0,0808128536
42;12,65;0,2108333333;1674825445,963;0,0808166104
43;12,947;0,2157833333;1674825446,353;0,080797384
44;13,249;0,2208166667;1674825446,561;0,0808166473
45;13,547;0,2257833333;1674825446,941;0,0807974945
46;13,847;0,2307833333;1674825447,161;0,0808018039
47;14,147;0,2357833333;1674825447,479;0,0808208461
48;14,447;0,2407833333;1674825447,855;0,0808078444
49;14,748;0,2458;1674825448,057;0,0808127431
50;15,048;0,2508;1674825448,463;0,080808802
51;15,358;0,2559666667;1674825448,697;0,0807947689
52;15,647;0,2607833333;1674825449,024;0,080825708
53;15,948;0,2658;1674825449,258;0,0808100175
54;16,247;0,2707833333;1674825449,651;0,0808025774
