"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
0;0,281;0,0046833333;1674827250,834;0,110948225
1;0,533;0,0088833333;1674827251,049;0,110597103
2;0,748;0,0124666667;1674827251,249;0,110927083
3;0,948;0,0158;1674827251,498;0,111091097
4;1,197;0,01995;1674827251,683;0,110974376
5;1,382;0,0230333333;1674827251,814;0,110974781
6;1,513;0,0252166667;1674827251,959;0,110917801
7;1,658;0,0276333333;1674827252,074;0,110994486
8;1,773;0,02955;1674827252,226;0,11094281
9;1,925;0,0320833333;1674827252,332;0,110996843
10;2,031;0,03385;1674827252,458;0,110937138
11;2,157;0,03595;1674827252,615;0,110931834
12;2,314;0,0385666667;1674827252,754;0,110874781
13;2,453;0,0408833333;1674827252,908;0,111038169
14;2,607;0,04345;1674827253,063;0,111034191
15;2,762;0,0460333333;1674827253,187;0,11103828
16;2,886;0,0481;1674827253,344;0,155471764
17;3,043;0,0507166667;1674827253,452;0,15548705
18;3,151;0,0525166667;1674827253,577;0,155499204
19;3,276;0,0546;1674827253,732;0,155494379
20;3,431;0,0571833333;1674827253,858;0,155505355
21;3,557;0,0592833333;1674827254,013;0,155514748
22;3,712;0,0618666667;1674827254,169;0,155517142
23;3,868;0,0644666667;1674827254,277;0,155517547
24;3,976;0,0662666667;1674827254,403;0,155520788
25;4,102;0,0683666667;1674827254,54;0,15552716
26;4,239;0,07065;1674827254,667;0,155523587
27;4,44;0,074;1674827254,885;0,155537657
28;4,641;0,07735;1674827255,092;0,155532943
29;4,841;0,0806833333;1674827255,296;0,155540604
30;5,041;0,0840166667;1674827255,483;0,155541488
31;5,241;0,08735;1674827255,67;0,155544545
32;5,447;0,0907833333;1674827255,859;0,155539609
33;5,64;0,094;1674827256,064;0,155553974
34;5,84;0,0973333333;1674827256,268;0,155561009
35;6,04;0,1006666667;1674827256,482;0,155559057
36;6,24;0,104;1674827256,685;0,155554342
37;6,44;0,1073333333;1674827256,886;0,155554121
38;6,64;0,1106666667;1674827257,051;0,155547418
39;6,84;0,114;1674827257,282;0,155559609
40;7,04;0,1173333333;1674827257,501;0,15554937
41;7,241;0,1206833333;1674827257,687;0,155563661
42;7,44;0,124;1674827257,875;0,155559646
43;7,641;0,12735;1674827258,063;0,155574895
44;7,841;0,1306833333;1674827258,265;0,155565171
45;8,04;0,134;1674827258,482;0,15556786
46;8,241;0,13735;1674827258,702;0,155574637
47;8,44;0,1406666667;1674827258,903;0,155571874
48;8,641;0,1440166667;1674827259,091;0,155583182
49;8,84;0,1473333333;1674827259,263;0,155578394
50;9,041;0,1506833333;1674827259,45;0,155577178
51;9,243;0,15405;1674827259,655;0,155582003
52;9,44;0,1573333333;1674827259,872;0,155577731
53;9,641;0,1606833333;1674827260,092;0,155576773
54;9,841;0,1640166667;1674827260,282;0,155580714
55;10,04;0,1673333333;1674827260,468;0,155571948
56;10,24;0,1706666667;1674827260,655;0,155583366
57;10,441;0,1740166667;1674827260,872;0,155578209
58;10,64;0,1773333333;1674827261,056;0,155584066
59;10,841;0,1806833333;1674827261,291;0,155577988
60;11,04;0,184;1674827261,492;0,155584397
61;11,241;0,18735;1674827261,678;0,155588596
62;11,441;0,1906833333;1674827261,865;0,155589075
63;11,64;0,194;1674827262,052;0,15557913
64;11,841;0,19735;1674827262,257;0,155593937
65;12,04;0,2006666667;1674827262,465;0,155588375
66;12,24;0,204;1674827262,683;0,155591027
67;12,441;0,20735;1674827262,885;0,15558355
68;12,641;0,2106833333;1674827263,071;0,155583513
69;12,841;0,2140166667;1674827263,26;0,155600677
70;13,052;0,2175333333;1674827263,469;0,155595631
71;13,24;0,2206666667;1674827263,673;0,155591543
72;13,44;0,224;1674827263,878;0,155595778
73;13,64;0,2273333333;1674827264,066;0,155600014
74;13,84;0,2306666667;1674827264,287;0,155596331
75;14,04;0,234;1674827264,487;0,155599056
76;14,241;0,23735;1674827264,677;0,155588449
77;14,441;0,2406833333;1674827264,866;0,155593347
78;14,64;0,244;1674827265,053;0,155583587
79;14,841;0,24735;1674827265,259;0,155592721
80;15,04;0,2506666667;1674827265,494;0,155588854
81;15,241;0,2540166667;1674827265,691;0,155583329
82;15,44;0,2573333333;1674827265,879;0,155595447
83;15,641;0,2606833333;1674827266,064;0,155593642
84;15,841;0,2640166667;1674827266,254;0,155588338
