"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
0;0,125;0,0020833333;1674826428,592;0,111036659
1;0,238;0,0039666667;1674826428,762;0,110988482
2;0,408;0,0068;1674826428,979;0,110461119
3;0,625;0,0104166667;1674826429,165;0,11095758
4;0,811;0,0135166667;1674826429,324;0,110911761
5;0,97;0,0161666667;1674826429,498;0,111058022
6;1,144;0,0190666667;1674826429,637;0,110898759
7;1,283;0,0213833333;1674826429,746;0,110910545
8;1,392;0,0232;1674826429,864;0,110911871
9;1,51;0,0251666667;1674826429,975;0,110938648
10;1,621;0,0270166667;1674826430,067;0,111002773
11;1,713;0,02855;1674826430,159;0,111019164
12;1,805;0,0300833333;1674826430,27;0,110888667
13;1,916;0,0319333333;1674826430,394;0,111044578
14;2,04;0,034;1674826430,516;0,110821448
15;2,162;0,0360333333;1674826430,61;0,110840306
16;2,256;0,0376;1674826430,719;0,110977138
17;2,365;0,0394166667;1674826430,842;0,110848041
18;2,488;0,0414666667;1674826430,967;0,11086992
19;2,613;0,04355;1674826431,076;0,110976328
20;2,722;0,0453666667;1674826431,183;0,093367699
21;2,829;0,04715;1674826431,323;0,0933568703
22;2,969;0,0494833333;1674826431,435;0,0933709402
23;3,081;0,05135;1674826431,561;0,0933721189
24;3,207;0,05345;1674826431,67;0,0933829844
25;3,316;0,0552666667;1674826431,778;0,0933868149
26;3,424;0,0570666667;1674826431,887;0,0933762072
27;3,533;0,0588833333;1674826432,012;0,0933833159
28;3,658;0,0609666667;1674826432,106;0,0933918609
29;3,752;0,0625333333;1674826432,199;0,0933811428
30;3,845;0,0640833333;1674826432,307;0,0933833895
31;3,953;0,0658833333;1674826432,431;0,0933705719
32;4,077;0,06795;1674826432,54;0,0933728923
33;4,186;0,0697666667;1674826433,699;0,0933696511
34;5,345;0,0890833333;1674826433,827;0,093390756
35;5,546;0,0924333333;1674826434,03;0,0933907191
36;5,746;0,0957666667;1674826434,202;0,0933677358
37;5,947;0,0991166667;1674826434,409;0,0933948812
38;6,149;0,1024833333;1674826434,628;0,0933967596
39;6,347;0,1057833333;1674826434,829;0,0933772385
40;6,553;0,1092166667;1674826435,019;0,0933783435
41;6,759;0,11265;1674826435,223;0,0933845682
42;6,946;0,1157666667;1674826435,438;0,0933945497
43;7,146;0,1191;1674826435,624;0,0933766124
44;7,347;0,12245;1674826435,799;0,0933697616
45;7,555;0,1259166667;1674826436,013;0,0933702036
46;7,747;0,1291166667;1674826436,216;0,0933825424
47;7,947;0,13245;1674826436,42;0,0933817321
48;8,146;0,1357666667;1674826436,61;0,0933794116
