"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
0;0,093;0,00155;1674826266,038;0,110734672
1;0,235;0,0039166667;1674826266,224;0,111042147
2;0,421;0,0070166667;1674826266,396;0,111150876
3;0,593;0,0098833333;1674826266,58;0,11122605
4;0,777;0,01295;1674826266,766;0,111005057
5;0,963;0,01605;1674826266,937;0,111057174
6;1,134;0,0189;1674826267,12;0,110995628
7;1,317;0,02195;1674826267,214;0,111011282
8;1,411;0,0235166667;1674826267,307;0,111017653
9;1,504;0,0250666667;1674826267,399;0,111091539
10;1,596;0,0266;1674826267,494;0,110915407
11;1,691;0,0281833333;1674826267,604;0,110881632
12;1,801;0,0300166667;1674826267,73;0,111104246
13;1,927;0,0321166667;1674826267,838;0,111001595
14;2,035;0,0339166667;1674826267,938;0,111061926
15;2,135;0,0355833333;1674826268,04;0,110986457
16;2,237;0,0372833333;1674826268,148;0,112618528
17;2,345;0,0390833333;1674826268,247;0,112636576
18;2,444;0,0407333333;1674826268,368;0,112626705
19;2,565;0,04275;1674826268,479;0,112641106
20;2,676;0,0446;1674826268,587;0,112649873
21;2,784;0,0464;1674826268,681;0,112646852
22;2,878;0,0479666667;1674826268,789;0,112645968
23;2,986;0,0497666667;1674826268,897;0,11264571
24;3,094;0,0515666667;1674826269,038;0,112646852
25;3,235;0,0539166667;1674826269,131;0,112659338
26;3,328;0,0554666667;1674826269,236;0,112682027
27;3,433;0,0572166667;1674826269,347;0,112668841
28;3,544;0,0590666667;1674826269,471;0,112655876
29;3,668;0,0611333333;1674826269,58;0,11265374
30;3,777;0,06295;1674826269,674;0,112662101
31;3,871;0,0645166667;1674826269,773;0,112647478
32;3,97;0,0661666667;1674826269,882;0,112654587
33;4,079;0,0679833333;1674826269,988;0,112669394
34;4,185;0,06975;1674826270,113;0,112661806
35;4,31;0,0718333333;1674826270,206;0,112663906
36;4,403;0,0733833333;1674826270,298;0,112666852
37;4,495;0,0749166667;1674826270,391;0,112657386
38;4,588;0,0764666667;1674826270,485;0,11266188
39;4,682;0,0780333333;1674826270,576;0,112660112
40;4,773;0,07955;1674826270,668;0,112666079
41;4,872;0,0812;1674826270,782;0,112658823
42;4,979;0,0829833333;1674826270,888;0,112656797
43;5,085;0,08475;1674826271,028;0,112670241
44;5,225;0,0870833333;1674826271,121;0,11267013
45;5,318;0,0886333333;1674826271,231;0,112671788
46;5,428;0,0904666667;1674826271,357;0,112660222
47;5,554;0,0925666667;1674826271,467;0,112661512
48;5,664;0,0944;1674826271,561;0,112665379
49;5,758;0,0959666667;1674826271,653;0,112654955
50;5,85;0,0975;1674826271,748;0,112666447
51;5,945;0,0990833333;1674826271,841;0,112664532
52;6,038;0,1006333333;1674826271,951;0,112661585
53;6,148;0,1024666667;1674826272,059;0,112657828
54;6,256;0,1042666667;1674826272,199;0,112668473
55;6,396;0,1066;1674826272,298;0,112655434
56;6,495;0,10825;1674826272,391;0,112650167
57;6,588;0,1098;1674826272,499;0,112668952
58;6,696;0,1116;1674826272,622;0,112662322
59;6,819;0,11365;1674826272,73;0,112666926
60;6,927;0,11545;1674826272,837;0,112655545
61;7,034;0,1172333333;1674826272,947;0,112667699
62;7,144;0,1190666667;1674826273,07;0,112664569
63;7,267;0,1211166667;1674826273,179;0,112673703
64;7,376;0,1229333333;1674826273,287;0,112673114
65;7,578;0,1263;1674826273,474;0,112670167
66;7,78;0,1296666667;1674826273,694;0,112678528
67;7,977;0,13295;1674826273,905;0,112671419
68;8,177;0,1362833333;1674826274,077;0,112668362
69;8,384;0,1397333333;1674826274,283;0,112675839
70;8,577;0,14295;1674826274,486;0,112680222
71;8,778;0,1463;1674826274,722;0,112682653
72;8,978;0,1496333333;1674826274,888;0,112668546
73;9,178;0,1529666667;1674826275,078;0,112679007
74;9,384;0,1564;1674826275,298;0,112674955
75;9,577;0,1596166667;1674826275,497;0,112669099
76;9,778;0,1629666667;1674826275,7;0,112673408
77;9,978;0,1663;1674826275,888;0,112667331
78;10,178;0,1696333333;1674826276,077;0,112673261
79;10,383;0,17305;1674826276,295;0,112667699
80;10,577;0,1762833333;1674826276,501;0,112667626
81;10,777;0,1796166667;1674826276,717;0,112662837
82;10,978;0,1829666667;1674826276,888;0,112666263
83;11,178;0,1863;1674826277,112;0,112675766
84;11,378;0,1896333333;1674826277,289;0,112665968
85;11,58;0,193;1674826277,523;0,112667662
86;11,777;0,1962833333;1674826277,695;0,112673666
