"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
0;0,078;0,0013;1674826753,826;0,111027046
1;0,281;0,0046833333;1674826754,03;0,111063915
2;0,485;0,0080833333;1674826754,217;0,111263693
3;0,673;0,0112166667;1674826754,404;0,111250654
4;0,859;0,0143166667;1674826754,591;0,11088259
5;1,046;0,0174333333;1674826754,714;0,110746053
6;1,169;0,0194833333;1674826754,863;0,110484913
7;1,318;0,0219666667;1674826754,982;0,11086782
8;1,437;0,02395;1674826755,124;0,110950214
9;1,579;0,0263166667;1674826755,247;0,110888151
10;1,702;0,0283666667;1674826755,37;0,110910766
11;1,825;0,0304166667;1674826755,48;0,110964099
12;1,935;0,03225;1674826755,588;0,111080784
13;2,043;0,03405;1674826755,696;0,110952497
14;2,151;0,03585;1674826755,836;0,111080416
15;2,291;0,0381833333;1674826755,943;0,111076069
16;2,398;0,0399666667;1674826756,054;0,110906752
17;2,509;0,0418166667;1674826756,162;0,110876144
18;2,617;0,0436166667;1674826756,304;0,110974633
19;2,759;0,0459833333;1674826756,411;0,110839864
20;2,866;0,0477666667;1674826756,52;0,1109227
21;2,975;0,0495833333;1674826756,645;0,110834708
22;3,1;0,0516666667;1674826756,782;0,111068556
23;3,237;0,05395;1674826756,89;0,110869146
24;3,345;0,05575;1674826757,016;0,103133831
25;3,471;0,05785;1674826757,157;0,103148269
26;3,612;0,0602;1674826757,264;0,103156667
27;3,719;0,0619833333;1674826757,374;0,103175599
28;3,829;0,0638166667;1674826757,528;0,103167422
29;3,983;0,0663833333;1674826757,653;0,103165212
30;4,108;0,0684666667;1674826757,776;0,103177661
31;4,231;0,0705166667;1674826757,871;0,103174015
32;4,326;0,0721;1674826757,965;0,103157109
33;4,42;0,0736666667;1674826758,074;0,103181197
34;4,529;0,0754833333;1674826758,165;0,10318175
35;4,62;0,077;1674826758,283;0,103177035
36;4,738;0,0789666667;1674826758,423;0,103178509
37;4,878;0,0813;1674826758,531;0,103176188
38;4,986;0,0831;1674826758,642;0,103162008
39;5,097;0,08495;1674826758,78;0,103165728
40;5,235;0,08725;1674826758,888;0,103180019
41;5,437;0,0906166667;1674826759,078;0,103173389
42;5,643;0,09405;1674826759,33;0,103177661
43;5,847;0,09745;1674826759,516;0,103174126
44;6,036;0,1006;1674826759,703;0,103185765
45;6,236;0,1039333333;1674826759,875;0,103179356
46;6,44;0,1073333333;1674826760,094;0,103181529
47;6,636;0,1106;1674826760,3;0,103178324
48;6,848;0,1141333333;1674826760,52;0,103177404
49;7,037;0,1172833333;1674826760,709;0,103175672
50;7,237;0,1206166667;1674826760,881;0,103186096
51;7,437;0,12395;1674826761,085;0,103177625
52;7,636;0,1272666667;1674826761,321;0,1031721
53;7,837;0,1306166667;1674826761,52;0,103192836
54;8,038;0,1339666667;1674826761,695;0,103171437
55;8,239;0,1373166667;1674826761,894;0,103181087
56;8,436;0,1406;1674826762,095;0,103180203
57;8,636;0,1439333333;1674826762,3;0,103172763
58;8,849;0,1474833333;1674826762,52;0,103167459
59;9,037;0,1506166667;1674826762,713;0,103170774
60;9,237;0,15395;1674826762,886;0,103184475
61;9,437;0,1572833333;1674826763,073;0,10317
62;9,638;0,1606333333;1674826763,294;0,103181529
63;9,836;0,1639333333;1674826763,528;0,103177477
64;10,037;0,1672833333;1674826763,706;0,103168564
65;10,239;0,17065;1674826763,893;0,103180718
66;10,437;0,17395;1674826764,098;0,103166612
67;10,636;0,1772666667;1674826764,317;0,103154678
68;10,837;0,1806166667;1674826764,52;0,103172726
69;11,038;0,1839666667;1674826764,694;0,103166575
70;11,236;0,1872666667;1674826764,88;0,103180829
71;11,444;0,1907333333;1674826765,115;0,103183113
72;11,637;0,19395;1674826765,302;0,103169485
73;11,837;0,1972833333;1674826765,534;0,103172431
74;12,037;0,2006166667;1674826765,703;0,103175525
75;12,237;0,20395;1674826765,894;0,103183407
76;12,437;0,2072833333;1674826766,082;0,103173168
77;12,636;0,2106;1674826766,302;0,103175599
78;12,837;0,21395;1674826766,536;0,103175488
79;13,037;0,2172833333;1674826766,708;0,10315954
80;13,237;0,2206166667;1674826766,881;0,103166317
81;13,437;0,22395;1674826767,101;0,103187127
82;13,636;0,2272666667;1674826767,303;0,103177588
83;13,837;0,2306166667;1674826767,535;0,103188343
84;14,036;0,2339333333;1674826767,707;0,103181492
85;14,237;0,2372833333;1674826767,878;0,103183186
86;14,443;0,2407166667;1674826768,098;0,103177588
87;14,636;0,2439333333;1674826768,301;0,1031921
88;14,836;0,2472666667;1674826768,535;0,103180755
89;15,036;0,2506;1674826768,706;0,103169521
90;15,237;0,25395;1674826768,894;0,103188858
91;15,437;0,2572833333;1674826769,083;0,103182413
92;15,636;0,2606;1674826769,306;0,103188969
93;15,836;0,2639333333;1674826769,523;0,103189558
94;16,037;0,2672833333;1674826769,725;0,103169301
95;16,236;0,2706;1674826769,899;0,103179319
96;16,437;0,27395;1674826770,086;0,103172137
97;16,636;0,2772666667;1674826770,288;0,103169816
98;16,837;0,2806166667;1674826770,492;0,10315059
99;17,036;0,2839333333;1674826770,724;0,103173536
100;17,236;0,2872666667;1674826770,911;0,103173389
101;17,437;0,2906166667;1674826771,099;0,103180166
102;17,637;0,29395;1674826771,286;0,103163776
103;17,836;0,2972666667;1674826771,49;0,103199282
104;18,039;0,30065;1674826771,693;0,103174494
105;18,237;0,30395;1674826771,91;0,103181234
106;18,443;0,3073833333;1674826772,099;0,103183223
107;18,636;0,3106;1674826772,287;0,103185765
