"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
0;0,094;0,0015666667;1674827094,269;0,0826051453
1;0,312;0,0052;1674827094,488;0,0830093788
2;0,531;0,00885;1674827094,67;0,0824561223
3;0,713;0,0118833333;1674827094,933;0,0828135051
4;0,976;0,0162666667;1674827095,042;0,0827971516
5;1,085;0,0180833333;1674827095,167;0,0829403184
6;1,21;0,0201666667;1674827095,32;0,0828055862
7;1,363;0,0227166667;1674827095,426;0,0828366357
8;1,469;0,0244833333;1674827095,545;0,0828536522
9;1,588;0,0264666667;1674827095,682;0,082826691
10;1,725;0,02875;1674827095,807;0,0828596559
11;1,85;0,0308333333;1674827095,953;0,0829006869
12;1,996;0,0332666667;1674827096,079;0,0827816453
13;2,122;0,0353666667;1674827096,231;0,0828332103
14;2,274;0,0379;1674827096,376;0,0828916999
15;2,419;0,0403166667;1674827096,502;0,0827912585
16;2,545;0,0424166667;1674827096,608;0,0828547204
17;2,651;0,0441833333;1674827096,733;0,082772695
18;2,776;0,0462666667;1674827096,871;0,0828613133
19;2,914;0,0485666667;1674827097,01;0,0884685741
20;3,053;0,0508833333;1674827097,134;0,0884815391
21;3,177;0,05295;1674827097,257;0,0884813917
22;3,3;0,055;1674827097,406;0,0884851854
23;3,449;0,0574833333;1674827097,531;0,0884878374
24;3,574;0,0595666667;1674827097,702;0,0884915206
25;3,745;0,0624166667;1674827097,857;0,0885001762
26;3,9;0,065;1674827097,972;0,0885024966
27;4,015;0,0669166667;1674827098,097;0,0884904893
28;4,217;0,0702833333;1674827098,317;0,0885069164
29;4,416;0,0736;1674827098,503;0,0885033069
30;4,616;0,0769333333;1674827098,676;0,0884971559
31;4,817;0,0802833333;1674827098,895;0,0884904893
32;5,017;0,0836166667;1674827099,117;0,0884967876
33;5,216;0,0869333333;1674827099,301;0,0885001762
34;5,417;0,0902833333;1674827099,483;0,0885038225
35;5,617;0,0936166667;1674827099,704;0,0885053327
36;5,816;0,0969333333;1674827099,917;0,0885055905
37;6,017;0,1002833333;1674827101,018;0,0884980399
38;7,061;0,1176833333;1674827101,153;0,0885000657
39;7,362;0,1227;1674827101,472;0,0885024966
40;7,662;0,1277;1674827101,74;0,0884957931
41;7,962;0,1327;1674827102,045;0,0885013548
42;8,263;0,1377166667;1674827102,359;0,0885049643
43;8,574;0,1429;1674827102,641;0,0885059956
44;8,862;0,1477;1674827102,946;0,0884973401
45;9,163;0,1527166667;1674827103,261;0,0885043382
46;9,462;0,1577;1674827103,53;0,0885152774
47;9,762;0,1627;1674827103,857;0,0885086107
48;10,063;0,1677166667;1674827104,156;0,0884981504
49;10,363;0,1727166667;1674827104,422;0,0885062903
50;10,662;0,1777;1674827104,737;0,0885023124
51;10,962;0,1827;1674827105,046;0,0884958668
52;11,262;0,1877;1674827105,344;0,0884951301
53;11,562;0,1927;1674827105,672;0,0885083161
54;11,862;0,1977;1674827105,929;0,0885077268
55;12,175;0,2029166667;1674827106,258;0,0885085371
56;12,462;0,2077;1674827106,556;0,0885119993
57;12,762;0,2127;1674827106,84;0,0885087949
58;13,062;0,2177;1674827107,143;0,0885028281
59;13,362;0,2227;1674827107,471;0,0884996973
60;13,662;0,2277;1674827107,738;0,0884984082
61;13,962;0,2327;1674827108,067;0,088500213
62;14,262;0,2377;1674827108,349;0,0885029754
63;14,564;0,2427333333;1674827108,631;0,0885032701
64;14,862;0,2477;1674827108,968;0,0884975242
65;15,162;0,2527;1674827109,234;0,0885053695
66;15,462;0,2577;1674827109,579;0,088500213
67;15,762;0,2627;1674827109,846;0,0885024597
68;16,062;0,2677;1674827110,113;0,0885156825
69;16,362;0,2727;1674827110,472;0,0885052222
70;16,662;0,2777;1674827110,752;0,0885075426
71;16,962;0,2827;1674827111,071;0,0885097894
72;17,262;0,2877;1674827111,354;0,0885052958
73;17,562;0,2927;1674827111,639;0,0884947618
74;17,869;0,2978166667;1674827111,982;0,0885068796
75;18,162;0,3027;1674827112,232;0,0885076899
76;18,462;0,3077;1674827112,546;0,0885141356
77;18,762;0,3127;1674827112,859;0,0885085371
78;19,062;0,3177;1674827113,131;0,0885058483
79;19,362;0,3227;1674827113,446;0,0885130674
80;19,662;0,3277;1674827113,76;0,0885147617
81;19,962;0,3327;1674827114,027;0,0885036015
82;20,262;0,3377;1674827114,359;0,0885095684
