"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
0;0,047;0,0007833333;1674825231,383;0,0604656032
1;0,359;0,0059833333;1674825231,671;0,0604589734
2;0,647;0,0107833333;1674825231,974;0,0604702441
3;0,95;0,0158333333;1674825232,267;0,060468513
4;1,243;0,0207166667;1674825232,575;0,0604598206
5;1,551;0,02585;1674825232,88;0,0604607046
6;1,856;0,0309333333;1674825233,096;0,0604516438
7;2,072;0,0345333333;1674825233,311;0,0604596733
8;2,287;0,0381166667;1674825233,5;0,0604498391
9;2,476;0,0412666667;1674825233,72;0,0604460822
10;2,696;0,0449333333;1674825233,92;0,0604579421
11;2,896;0,0482666667;1674825234,137;0,0604624725
12;3,113;0,0518833333;1674825234,341;0,0604517543
13;3,317;0,0552833333;1674825234,547;0,0604589734
14;3,523;0,0587166667;1674825234,75;0,0604661189
15;3,726;0,0621;1674825234,964;0,0604740746
16;3,94;0,0656666667;1674825235,166;0,0604578685
17;4,142;0,0690333333;1674825235,367;0,0604540379
18;4,343;0,0723833333;1674825235,579;0,0604589734
19;4,555;0,0759166667;1674825235,796;0,0604556585
20;4,772;0,0795333333;1674825235,999;0,0604579053
21;4,975;0,0829166667;1674825236,198;0,0604475555
22;5,174;0,0862333333;1674825236,413;0,060471791
23;5,389;0,0898166667;1674825236,615;0,0604630618
24;5,591;0,0931833333;1674825236,833;0,0604575002
25;5,809;0,0968166667;1674825237,032;0,0604608519
26;6,008;0,1001333333;1674825237,233;0,0604586419
27;6,209;0,1034833333;1674825237,457;0,0604551797
28;6,433;0,1072166667;1674825237,658;0,0604628408
29;6,634;0,1105666667;1674825237,862;0,060447224
30;6,838;0,1139666667;1674825238,067;0,0604459717
31;7,043;0,1173833333;1674825238,282;0,0604730065
32;7,258;0,1209666667;1674825238,485;0,0604454929
33;7,461;0,12435;1674825238,686;0,0604597469
34;7,662;0,1277;1674825238,901;0,0604574265
35;7,877;0,1312833333;1674825239,109;0,0604556585
36;8,085;0,13475;1674825239,311;0,0604793785
37;8,287;0,1381166667;1674825239,527;0,0604583105
38;8,503;0,1417166667;1674825239,732;0,0604640563
39;8,708;0,1451333333;1674825239,984;0,0604549219
40;8,96;0,1493333333;1674825240,14;0,0604556954
41;9,116;0,1519333333;1674825240,309;0,0604286974
42;9,285;0,15475;1674825240,526;0,0604668187
43;9,502;0,1583666667;1674825240,728;0,0604482553
44;9,704;0,1617333333;1674825240,93;0,0604462663
45;9,906;0,1651;1674825241,142;0,0604403363
46;10,118;0,1686333333;1674825241,343;0,0604359165
47;10,319;0,1719833333;1674825241,559;0,0604707966
48;10,535;0,1755833333;1674825241,772;0,0604790102
49;10,748;0,1791333333;1674825241,976;0,0604643878
50;10,952;0,1825333333;1674825242,176;0,0604681815
51;11,152;0,1858666667;1674825242,391;0,060447003
52;11,367;0,18945;1674825242,644;0,0604575002
53;11,62;0,1936666667;1674825242,799;0,0604542221
54;11,775;0,19625;1674825243,004;0,0604535959
55;11,98;0,1996666667;1674825243,223;0,0604572792
56;12,199;0,2033166667;1674825243,423;0,0604566898
57;12,399;0,20665;1674825243,63;0,0604702073
58;12,606;0,2101;1674825243,83;0,0604471503
59;12,806;0,2134333333;1674825244,046;0,060452491
60;13,022;0,2170333333;1674825244,263;0,0604675185
61;13,239;0,22065;1674825244,464;0,0604532276
62;13,54;0,2256666667;1674825244,759;0,06045006
63;13,844;0,2307333333;1674825245,062;0,060456432
64;14,147;0,2357833333;1674825245,372;0,0604714227
65;14,441;0,2406833333;1674825245,624;0,0604632091
66;14,74;0,2456666667;1674825245,954;0,0604647929
67;15,039;0,25065;1674825246,267;0,0604734117
68;15,34;0,2556666667;1674825246,553;0,0604556585
69;15,64;0,2606666667;1674825246,865;0,0604615149
70;15,94;0,2656666667;1674825247,182;0,0604782367
71;16,24;0,2706666667;1674825247,476;0,0604598574
72;16,541;0,2756833333;1674825247,787;0,0604534854
73;16,84;0,2806666667;1674825248,006;0,0604510545
74;17,141;0,2856833333;1674825248,349;0,0604605204
75;17,44;0,2906666667;1674825248,647;0,0604556954
76;17,74;0,2956666667;1674825248,942;0,0604554744
77;18,04;0,3006666667;1674825249,254;0,0604664135
78;18,339;0,30565;1674825249,545;0,060457095
79;18,641;0,3106833333;1674825249,857;0,0604540379
80;18,942;0,3157;1674825250,157;0,0604635775
81;19,242;0,3207;1674825250,454;0,0604679973
82;19,539;0,32565;1674825250,744;0,0604635775
83;19,845;0,33075;1674825251,027;0,0604550324
84;20,14;0,3356666667;1674825251,339;0,0604568003
85;20,44;0,3406666667;1674825251,642;0,0604472976
86;20,741;0,3456833333;1674825251,939;0,0604616622
87;21,04;0,3506666667;1674825252,258;0,0604592681
88;21,344;0,3557333333;1674825252,555;0,0604611834
89;21,64;0,3606666667;1674825252,873;0,0604601889
90;21,943;0,3657166667;1674825253,123;0,0604514228
91;22,24;0,3706666667;1674825253,423;0,0604498759
92;22,54;0,3756666667;1674825253,719;0,060462141
93;22,84;0,3806666667;1674825254,033;0,0604387157
94;23,14;0,3856666667;1674825254,33;0,0604525646
95;23,441;0,3906833333;1674825254,627;0,0604421043
96;23,74;0,3956666667;1674825254,939;0,0604542589
97;24,04;0,4006666667;1674825255,241;0,0604724172
98;24,34;0,4056666667;1674825255,537;0,0604751428
99;24,64;0,4106666667;1674825255,85;0,0604416255
100;24,94;0,4156666667;1674825256,161;0,0604549587
101;25,247;0,4207833333;1674825256,456;0,0604486236
