"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
0;0,062;0,0010333333;1674825762,832;0,111309807
1;0,174;0,0029;1674825763,054;0,111281298
2;0,396;0,0066;1674825763,203;0,110780159
3;0,545;0,0090833333;1674825763,389;0,110720307
4;0,731;0,0121833333;1674825763,534;0,111142036
5;0,876;0,0146;1674825763,624;0,11115478
6;0,966;0,0161;1674825763,717;0,111185019
7;1,059;0,01765;1674825763,819;0,11129651
8;1,161;0,01935;1674825763,913;0,111278499
9;1,255;0,0209166667;1674825764,022;0,11119861
10;1,364;0,0227333333;1674825764,137;0,111161336
11;1,479;0,02465;1674825764,228;0,111270286
12;1,57;0,0261666667;1674825764,322;0,111101299
13;1,664;0,0277333333;1674825764,416;0,111187855
14;1,758;0,0293;1674825764,512;0,111208076
15;1,854;0,0309;1674825764,618;0,111185498
16;1,96;0,0326666667;1674825764,71;0,111115922
17;2,052;0,0342;1674825764,803;0,111217063
18;2,145;0,03575;1674825764,914;0,111210838
19;2,256;0,0376;1674825765,022;0,111154411
20;2,364;0,0394;1674825765,115;0,111235958
21;2,457;0,04095;1674825765,21;0,111243324
22;2,552;0,0425333333;1674825765,303;0,111101005
23;2,645;0,0440833333;1674825765,397;0,111140563
24;2,739;0,04565;1674825765,489;0,0971932757
25;2,831;0,0471833333;1674825765,586;0,0972118023
26;2,928;0,0488;1674825765,678;0,0972313234
27;3,02;0,0503333333;1674825765,771;0,0972119496
28;3,113;0,0518833333;1674825765,881;0,0972244357
29;3,223;0,0537166667;1674825765,987;0,0972263878
30;3,329;0,0554833333;1674825766,095;0,0972283768
31;3,437;0,0572833333;1674825766,192;0,097225909
32;3,534;0,0589;1674825766,283;0,0972273823
33;3,625;0,0604166667;1674825766,374;0,0972179164
34;3,716;0,0619333333;1674825766,467;0,097222852
35;3,809;0,0634833333;1674825766,561;0,0972186162
36;3,903;0,06505;1674825766,653;0,0972287083
37;3,995;0,0665833333;1674825766,772;0,0972352276
38;4,114;0,0685666667;1674825766,881;0,0972319127
39;4,223;0,0703833333;1674825766,974;0,0972248041
40;4,316;0,0719333333;1674825767,067;0,0972286714
41;4,409;0,0734833333;1674825767,162;0,097230734
42;4,504;0,0750666667;1674825767,254;0,0972309182
43;4,596;0,0766;1674825767,347;0,097221305
44;4,689;0,07815;1674825767,454;0,0972132387
45;4,796;0,0799333333;1674825767,582;0,0972387635
46;4,924;0,0820666667;1674825767,676;0,0972312129
47;5,018;0,0836333333;1674825767,77;0,0972300711
48;5,112;0,0852;1674825767,863;0,0972332755
