"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
0;0,078;0,0013;1674825034,37;0,0810465539
1;0,398;0,0066333333;1674825034,751;0,0810525575
2;0,778;0,0129666667;1674825035,119;0,0810326313
3;1,146;0,0191;1674825035,383;0,08104939
4;1,41;0,0235;1674825035,573;0,0810398872
5;1,6;0,0266666667;1674825035,771;0,0810708263
6;1,798;0,0299666667;1674825035,957;0,0810517472
7;1,984;0,0330666667;1674825036,146;0,0810416552
8;2,173;0,0362166667;1674825036,348;0,0810596293
9;2,375;0,0395833333;1674825036,533;0,0810494268
10;2,56;0,0426666667;1674825036,736;0,081053994
11;2,763;0,04605;1674825036,923;0,0810444176
12;2,95;0,0491666667;1674825037,125;0,0810464434
13;3,152;0,0525333333;1674825037,309;0,081041471
14;3,336;0,0556;1674825037,51;0,0810409186
15;3,537;0,05895;1674825037,695;0,0810294637
16;3,722;0,0620333333;1674825037,882;0,081059703
17;3,909;0,06515;1674825038,084;0,0810474379
18;4,111;0,0685166667;1674825038,271;0,0810479535
19;4,311;0,07185;1674825038,471;0,0810543255
20;4,511;0,0751833333;1674825038,642;0,0810527785
21;4,716;0,0786;1674825038,83;0,0810585243
22;4,911;0,08185;1674825039,063;0,0810490953
23;5,111;0,0851833333;1674825039,265;0,0810393716
24;5,311;0,0885166667;1674825039,451;0,0810471064
25;5,511;0,09185;1674825039,699;0,0810442334
26;5,726;0,0954333333;1674825039,884;0,0810502371
27;5,911;0,0985166667;1674825040,088;0,0810332206
28;6,115;0,1019166667;1674825040,273;0,0810518209
29;6,312;0,1052;1674825040,461;0,0810197032
30;6,511;0,1085166667;1674825040,659;0,0810434968
31;6,711;0,11185;1674825040,846;0,0810377878
32;6,91;0,1151666667;1674825041,095;0,0810637177
33;7,122;0,1187;1674825041,28;0,0810445281
34;7,31;0,1218333333;1674825041,48;0,0810666274
35;7,511;0,1251833333;1674825041,669;0,0810657066
36;7,711;0,1285166667;1674825041,856;0,0810362409
37;7,911;0,13185;1674825042,056;0,0810443808
38;8,11;0,1351666667;1674825042,29;0,0810453752
39;8,317;0,1386166667;1674825042,535;0,0810436441
