"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
0;0,14;0,0023333333;1674827904,788;0,110725611
1;0,36;0,006;1674827905,08;0,110878465
2;0,652;0,0108666667;1674827905,294;0,110871319
3;0,866;0,0144333333;1674827905,528;0,110686127
4;1,1;0,0183333333;1674827905,712;0,110787268
5;1,284;0,0214;1674827905,864;0,110769404
6;1,436;0,0239333333;1674827906,024;0,110706863
7;1,596;0,0266;1674827906,21;0,110698981
8;1,782;0,0297;1674827906,386;0,110758502
9;1,958;0,0326333333;1674827906,508;0,110761265
10;2,08;0,0346666667;1674827907,986;0,110733235
11;3,558;0,0593;1674827908,152;0,132660182
12;3,724;0,0620666667;1674827908,338;0,13265683
13;3,91;0,0651666667;1674827908,494;0,132666848
14;4,066;0,0677666667;1674827908,632;0,132673883
15;4,204;0,0700666667;1674827908,802;0,132673036
16;4,374;0,0729;1674827908,974;0,132665854
17;4,546;0,0757666667;1674827909,147;0,13267823
18;4,719;0,07865;1674827909,317;0,132679813
19;4,889;0,0814833333;1674827909,47;0,132680808
20;5,091;0,08485;1674827909,683;0,132678119
21;5,291;0,0881833333;1674827909,871;0,132668506
22;5,49;0,0915;1674827910,06;0,132683975
23;5,691;0,09485;1674827910,278;0,132679445
24;5,891;0,0981833333;1674827910,495;0,132672926
25;6,09;0,1015;1674827910,686;0,13267985
26;6,291;0,10485;1674827910,873;0,132669611
27;6,491;0,1081833333;1674827911,062;0,13266939
28;6,691;0,1115166667;1674827911,265;0,132671232
29;6,891;0,11485;1674827911,453;0,132672778
30;7,09;0,1181666667;1674827911,657;0,132671195
31;7,291;0,1215166667;1674827911,889;0,132681139
32;7,491;0,12485;1674827912,124;0,13266729
33;7,696;0,1282666667;1674827912,279;0,132668911
34;7,89;0,1315;1674827912,463;0,132668064
35;8,09;0,1348333333;1674827912,651;0,132674362
36;8,29;0,1381666667;1674827912,868;0,132670421
37;8,49;0,1415;1674827913,09;0,132666701
38;8,691;0,14485;1674827913,275;0,132683312
39;8,89;0,1481666667;1674827913,493;0,132678451
40;9,091;0,1515166667;1674827913,693;0,132680845
41;9,291;0,15485;1674827913,88;0,132682244
42;9,49;0,1581666667;1674827914,083;0,132677051
43;9,69;0,1615;1674827914,254;0,132681213
44;9,89;0,1648333333;1674827914,501;0,132674694
45;10,091;0,1681833333;1674827914,687;0,132692226
46;10,29;0,1715;1674827914,874;0,13268136
47;10,491;0,17485;1674827915,075;0,132681545
48;10,691;0,1781833333;1674827915,26;0,13267764
49;10,891;0,1815166667;1674827915,445;0,132686406
50;11,09;0,1848333333;1674827915,664;0,13267381
51;11,29;0,1881666667;1674827915,867;0,13268357
52;11,502;0,1917;1674827916,093;0,132688174
53;11,691;0,19485;1674827916,28;0,13269392
54;11,891;0,1981833333;1674827916,499;0,132685596
55;12,09;0,2015;1674827916,685;0,132689574
