"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
0;0,094;0,0015666667;1674826102,89;0,110963731
1;0,19;0,0031666667;1674826103,069;0,111001668
2;0,369;0,00615;1674826103,3;0,110939496
3;0,6;0,01;1674826103,516;0,111002626
4;0,816;0,0136;1674826103,666;0,111147487
5;0,966;0,0161;1674826103,786;0,11053191
6;1,086;0,0181;1674826103,884;0,110763474
7;1,184;0,0197333333;1674826103,978;0,111154743
8;1,278;0,0213;1674826104,068;0,111052828
9;1,368;0,0228;1674826104,16;0,111203251
10;1,46;0,0243333333;1674826104,254;0,110993234
11;1,554;0,0259;1674826104,356;0,111042663
12;1,656;0,0276;1674826104,448;0,110966641
13;1,748;0,0291333333;1674826104,541;0,111115406
14;1,841;0,0306833333;1674826104,651;0,111058685
15;1,951;0,0325166667;1674826104,775;0,111122367
16;2,075;0,0345833333;1674826104,873;0,110942663
17;2,173;0,0362166667;1674826104,964;0,111066346
18;2,264;0,0377333333;1674826105,069;0,11113257
19;2,369;0,0394833333;1674826105,174;0,111015149
20;2,474;0,0412333333;1674826105,283;0,111022184
21;2,583;0,04305;1674826105,405;0,110888557
22;2,705;0,0450833333;1674826105,503;0,110992423
23;2,803;0,0467166667;1674826105,605;0,110950361
24;2,905;0,0484166667;1674826105,699;0,111128334
25;2,999;0,0499833333;1674826105,803;0,111020968
26;3,103;0,0517166667;1674826105,918;0,111070581
27;3,233;0,0538833333;1674826106,045;0,0914725349
28;3,345;0,05575;1674826106,138;0,0914946342
29;3,438;0,0573;1674826106,232;0,0915235475
30;3,532;0,0588666667;1674826106,335;0,0915129398
31;3,635;0,0605833333;1674826106,432;0,0915241368
32;3,732;0,0622;1674826106,541;0,0915285935
33;3,841;0,0640166667;1674826106,671;0,0915156654
34;3,971;0,0661833333;1674826106,765;0,0915417794
35;4,065;0,06775;1674826106,856;0,0915140079
36;4,156;0,0692666667;1674826106,947;0,0915248734
37;4,247;0,0707833333;1674826107,041;0,0915094776
38;4,341;0,07235;1674826107,134;0,0915188329
39;4,434;0,0739;1674826107,239;0,0915158127
40;4,539;0,07565;1674826107,349;0,0915277463
41;4,649;0,0774833333;1674826107,466;0,0915130871
42;4,766;0,0794333333;1674826107,559;0,0914985384
43;4,859;0,0809833333;1674826107,657;0,0915314664
44;4,957;0,0826166667;1674826107,749;0,091523437
45;5,058;0,0843;1674826107,858;0,0915189066
46;5,158;0,0859666667;1674826107,965;0,0914959233
47;5,265;0,08775;1674826108,097;0,0915302509
48;5,397;0,08995;1674826108,189;0,0915218164
49;5,489;0,0914833333;1674826108,281;0,0915205272
50;5,581;0,0930166667;1674826108,375;0,0915185751
51;5,675;0,0945833333;1674826108,468;0,0915197906
52;5,768;0,0961333333;1674826108,56;0,0914962548
53;5,86;0,0976666667;1674826108,653;0,0915145236
54;5,958;0,0993;1674826108,762;0,0915330133
55;6,062;0,1010333333;1674826108,871;0,0915146341
56;6,171;0,10285;1674826108,996;0,0915215217
57;6,296;0,1049333333;1674826109,09;0,0915187961
58;6,39;0,1065;1674826109,187;0,0914838055
59;6,487;0,1081166667;1674826109,282;0,0915062363
60;6,582;0,1097;1674826109,389;0,0914995329
61;6,689;0,1114833333;1674826109,496;0,0915112823
62;6,796;0,1132666667;1674826109,615;0,0914864206
63;6,915;0,11525;1674826109,72;0,0915274517
64;7,02;0,117;1674826109,814;0,0915191276
65;7,114;0,1185666667;1674826109,907;0,091512461
66;7,207;0,1201166667;1674826110,002;0,0915018165
67;7,302;0,1217;1674826110,097;0,0915085936
68;7,397;0,1232833333;1674826110,205;0,0915477094
69;7,505;0,1250833333;1674826110,344;0,0915029214
70;7,644;0,1274;1674826110,436;0,0915222215
71;7,736;0,1289333333;1674826110,537;0,0915382804
72;7,837;0,1306166667;1674826110,633;0,0915092197
73;7,933;0,1322166667;1674826110,747;0,0915314296
74;8,047;0,1341166667;1674826110,871;0,0915092566
75;8,171;0,1361833333;1674826110,964;0,0915111719
76;8,264;0,1377333333;1674826111,057;0,0915040632
77;8,357;0,1392833333;1674826111,153;0,091510472
78;8,453;0,1408833333;1674826111,248;0,0915133081
79;8,548;0,1424666667;1674826111,343;0,0915141553
80;8,643;0,14405;1674826111,442;0,0915275253
81;8,742;0,1457;1674826111,565;0,0915402693
82;8,865;0,14775;1674826111,678;0,0914983911
83;8,978;0,1496333333;1674826111,787;0,0915134923
84;9,087;0,15145;1674826111,898;0,091533971
85;9,198;0,1533;1674826112,021;0,0914918718
86;9,321;0,15535;1674826112,13;0,0915219637
87;9,43;0,1571666667;1674826112,239;0,0915281515
88;9,539;0,1589833333;1674826112,333;0,0915156654
89;9,633;0,16055;1674826112,426;0,0915143763
90;9,726;0,1621;1674826112,519;0,091523216
91;9,819;0,16365;1674826112,627;0,0914978754
92;9,927;0,16545;1674826112,735;0,0915001222
93;10,035;0,16725;1674826112,858;0,091506089
94;10,158;0,1693;1674826112,954;0,0915093671
95;10,363;0,1727166667;1674826113,158;0,0914972861
96;10,568;0,1761333333;1674826113,363;0,0915088146
97;10,76;0,1793333333;1674826113,582;0,0915130503
98;10,96;0,1826666667;1674826113,753;0,0915097722
99;11,162;0,1860333333;1674826113,957;0,0915171018
100;11,366;0,1894333333;1674826114,175;0,0915092934
101;11,559;0,19265;1674826114,393;0,0915262362
102;11,759;0,1959833333;1674826114,567;0,0915151497
103;11,96;0,1993333333;1674826114,752;0,0915375437
104;12,161;0,2026833333;1674826114,972;0,0915183541
105;12,359;0,2059833333;1674826115,177;0,0915316506
