"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
0;0,109;0,0018166667;1674826592,56;0,110696108
1;0,297;0,00495;1674826592,778;0,111064062
2;0,515;0,0085833333;1674826592,938;0,110409554
3;0,675;0,01125;1674826593,169;0,110463439
4;0,906;0,0151;1674826593,269;0,111027709
5;1,006;0,0167666667;1674826593,361;0,111019348
6;1,098;0,0183;1674826593,468;0,111011282
7;1,205;0,0200833333;1674826593,581;0,110901743
8;1,318;0,0219666667;1674826593,729;0,110934339
9;1,466;0,0244333333;1674826593,857;0,111008077
10;1,594;0,0265666667;1674826593,993;0,110859422
11;1,73;0,0288333333;1674826594,097;0,110846494
12;1,834;0,0305666667;1674826594,206;0,110835739
13;1,943;0,0323833333;1674826594,329;0,110888667
14;2,066;0,0344333333;1674826594,455;0,110908741
15;2,192;0,0365333333;1674826594,548;0,110905463
16;2,285;0,0380833333;1674826594,649;0,110931135
17;2,386;0,0397666667;1674826594,76;0,110825132
18;2,497;0,0416166667;1674826594,899;0,110848962
19;2,636;0,0439333333;1674826594,992;0,110932055
20;2,729;0,0454833333;1674826595,086;0,110922184
21;2,823;0,04705;1674826595,193;0,102515124
22;2,93;0,0488333333;1674826595,302;0,102492067
23;3,039;0,05065;1674826595,428;0,102491735
24;3,165;0,05275;1674826595,553;0,102497665
25;3,29;0,0548333333;1674826595,645;0,102506321
26;3,382;0,0563666667;1674826595,738;0,102495971
27;3,475;0,0579166667;1674826595,847;0,102487242
28;3,584;0,0597333333;1674826595,962;0,102495087
29;3,699;0,06165;1674826596,082;0,102490336
30;3,819;0,06365;1674826596,175;0,102516045
31;3,912;0,0652;1674826596,269;0,102503411
32;4,006;0,0667666667;1674826596,362;0,102494977
33;4,099;0,0683166667;1674826596,454;0,102485584
34;4,191;0,06985;1674826596,563;0,102479397
35;4,3;0,0716666667;1674826596,703;0,10249133
36;4,44;0,074;1674826596,811;0,102470925
37;4,548;0,0758;1674826596,92;0,102480907
38;4,657;0,0776166667;1674826597,031;0,102477408
39;4,768;0,0794666667;1674826597,17;0,102472398
40;4,907;0,0817833333;1674826597,278;0,102449378
41;5,015;0,0835833333;1674826597,386;0,102493945
42;5,123;0,0853833333;1674826597,496;0,102488826
43;5,233;0,0872166667;1674826597,637;0,102485363
44;5,374;0,0895666667;1674826597,744;0,102508457
45;5,481;0,09135;1674826597,883;0,102484074
46;5,62;0,0936666667;1674826597,992;0,102481385
47;5,729;0,0954833333;1674826598,1;0,10248006
48;5,837;0,0972833333;1674826598,226;0,102487426
49;5,963;0,0993833333;1674826598,366;0,102475529
50;6,166;0,1027666667;1674826598,539;0,10248319
51;6,364;0,1060666667;1674826598,743;0,102468015
52;6,564;0,1094;1674826598,931;0,102481091
53;6,765;0,11275;1674826599,164;0,102467389
54;6,965;0,1160833333;1674826599,381;0,102481754
55;7,165;0,1194166667;1674826599,546;0,102489673
56;7,377;0,12295;1674826599,751;0,102474093
57;7,564;0,1260666667;1674826599,941;0,10248459
58;7,765;0,1294166667;1674826600,163;0,102444111
59;7,965;0,13275;1674826600,35;0,102469562
60;8,165;0,1360833333;1674826600,537;0,102460281
61;8,365;0,1394166667;1674826600,725;0,102457371
62;8,572;0,1428666667;1674826600,958;0,102466763
63;8,765;0,1460833333;1674826602,119;0,102486947
64;9,856;0,1642666667;1674826602,25;0,102464553
65;10,159;0,1693166667;1674826602,518;0,102484001
66;10,457;0,1742833333;1674826602,832;0,102480649
67;10,757;0,1792833333;1674826603,162;0,102476266
68;11,057;0,1842833333;1674826603,414;0,102491441
69;11,357;0,1892833333;1674826603,76;0,102463522
70;11,669;0,1944833333;1674826604,042;0,102469746
71;11,957;0,1992833333;1674826604,325;0,102462233
72;12,257;0,2042833333;1674826604,653;0,102478439
73;12,557;0,2092833333;1674826604,936;0,102483374
74;12,857;0,2142833333;1674826605,212;0,102455934
75;13,157;0,2192833333;1674826605,558;0,102475234
76;13,457;0,2242833333;1674826605,838;0,102461128
77;13,757;0,2292833333;1674826606,121;0,102471735
78;14,057;0,2342833333;1674826606,453;0,102472877
79;14,357;0,2392833333;1674826606,748;0,102458807
80;14,657;0,2442833333;1674826607,017;0,102465106
81;14,957;0,2492833333;1674826607,334;0,102442638
82;15,257;0,2542833333;1674826607,668;0,102492472
83;15,557;0,2592833333;1674826607,934;0,102461938
