"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
105;10,771;0,1795166667;1674728960,389;0,0758194014
106;10,875;0,18125;1674728960,513;0,0756711886
107;10,999;0,1833166667;1674728960,607;0,075806326
108;11,093;0,1848833333;1674728960,7;0,0755791081
109;11,186;0,1864333333;1674728960,794;0,0755917416
110;11,28;0,188;1674728960,887;0,0930079589
111;11,373;0,18955;1674728960,994;0,0931618438
112;11,48;0,1913333333;1674728961,105;0,0932126354
113;11,591;0,1931833333;1674728961,198;0,0932058951
114;11,684;0,1947333333;1674728961,29;0,0930120841
115;11,776;0,1962666667;1674728961,384;0,0932345138
116;11,87;0,1978333333;1674728961,476;0,0743031301
117;11,971;0,1995166667;1674728961,584;0,0000016236
118;12,07;0,2011666667;1674728961,676;-0,0000004088
119;12,171;0,20285;1674728961,787;0,0000001935
120;12,273;0,20455;1674728961,881;-0,0000008046
121;12,371;0,2061833333;1674728962,019;-0,0000013773
122;12,505;0,2084166667;1674728962,111;0,0000017079
123;12,597;0,20995;1674728962,204;-0,0000008939
124;12,69;0,2115;1674728962,296;-0,0000016685
125;12,782;0,2130333333;1674728962,388;0,0000016294
126;12,874;0,2145666667;1674728962,482;-0,0000007664
127;12,97;0,2161666667;1674728962,589;-0,0000011826
128;13,075;0,2179166667;1674728962,712;-0,000001254
129;13,198;0,2199666667;1674728962,809;0,0000008117
130;13,295;0,2215833333;1674728962,906;-0,0000012546
131;13,392;0,2232;1674728962,999;-0,000001545
132;13,485;0,22475;1674728963,091;-0,0000008666
133;13,577;0,2262833333;1674728963,186;-0,0000011842
134;13,672;0,2278666667;1674728963,279;-0,0000002533
135;13,771;0,2295166667;1674728963,406;0,000001815
136;13,892;0,2315333333;1674728963,499;0,0000016565
137;13,985;0,2330833333;1674728963,593;0,0000003008
138;14,079;0,23465;1674728963,686;0,0000009807
139;14,172;0,2362;1674728963,781;-0,0000011889
140;14,27;0,2378333333;1674728963,875;0,0000001888
141;14,37;0,2395;1674728963,981;0,0000007506
142;14,471;0,2411833333;1674728964,089;0,0000013037
143;14,575;0,2429166667;1674728964,196;0,0000013075
144;14,682;0,2447;1674728964,289;-0,0000008428
145;14,775;0,24625;1674728964,381;0,0000002978
146;14,871;0,24785;1674728964,475;-0,0000013809
147;14,97;0,2495;1674728964,587;-0,0000009331
148;15,073;0,2512166667;1674728964,681;0,000050441
149;15,171;0,25285;1674728964,78;0,000050441
150;15,27;0,2545;1674728964,888;0,000050441
151;15,374;0,2562333333;1674728964,982;0,000050441
152;15,471;0,25785;1674728965,075;0,000050441
153;15,57;0,2595;1674728965,183;0,110652094
154;15,669;0,26115;1674728965,28;0,110685132
155;15,771;0,26285;1674728966,72;0,110861522
156;17,206;0,2867666667;1674728966,815;0,11098491
157;17,41;0,2901666667;1674728967,018;0,110964799
158;17,613;0,29355;1674728967,242;0,110679792
159;17,807;0,2967833333;1674728967,424;0,110964799
160;18,008;0,3001333333;1674728967,611;0,110977359
161;18,206;0,3034333333;1674728967,82;0,110703401
162;18,416;0,3069333333;1674728968,054;0,110779165
163;18,607;0,3101166667;1674728968,211;0,110651284
164;18,806;0,3134333333;1674728968,423;0,110863548
165;19,008;0,3168;1674728969,716;0,110601118
166;20,202;0,3367;1674728969,814;0,110525649
167;20,503;0,3417166667;1674728970,112;0,110833235
168;20,803;0,3467166667;1674728970,424;0,111119163
169;21,103;0,3517166667;1674728970,708;0,121382788
170;21,403;0,3567166667;1674728971,022;0,121171113
171;21,703;0,3617166667;1674728971,324;0,121184999
172;22,003;0,3667166667;1674728971,638;0,103355782
173;22,303;0,3717166667;1674728971,925;0,103273094
174;22,603;0,3767166667;1674728972,21;0,103279392
175;22,903;0,3817166667;1674728972,519;0,103316629
176;23,203;0,3867166667;1674728972,828;0,103353572
177;23,503;0,3917166667;1674728973,112;0,103281749
178;23,804;0,3967333333;1674728973,412;0,103408562
179;24,103;0,4017166667;1674728973,727;0,103414934
180;24,403;0,4067166667;1674728974,01;0,103482153
181;24,703;0,4117166667;1674728974,355;0,103277587
182;25,004;0,4167333333;1674728974,608;0,103330589
183;25,303;0,4217166667;1674728974,91;0,103280313
184;25,603;0,4267166667;1674728975,21;0,103240608
185;25,903;0,4317166667;1674728975,521;0,103281344
186;26,203;0,4367166667;1674728975,822;0,103251805
187;26,503;0,4417166667;1674728976,121;0,103505321
188;26,803;0,4467166667;1674728976,419;0,12108139
189;27,103;0,4517166667;1674728976,718;0,121195385
190;27,403;0,4567166667;1674728977,007;0,121134723
191;27,711;0,46185;1674728977,324;0,121188903
192;28,003;0,4667166667;1674728977,608;0,103421638
193;28,303;0,4717166667;1674728977,938;0,103458949
194;28,603;0,4767166667;1674728978,22;0,103269079
195;28,903;0,4817166667;1674728978,52;0,103329263
196;29,203;0,4867166667;1674728978,818;0,103529262
197;29,503;0,4917166667;1674728979,119;0,103484326
198;29,803;0,4967166667;1674728979,434;0,103439465
199;30,103;0,5017166667;1674728979,717;0,103515597
200;30,406;0,5067666667;1674728980,022;0,103386353
201;30,703;0,5117166667;1674728980,307;0,0000017984
202;31,003;0,5167166667;1674728980,609;0,000001061
203;31,303;0,5217166667;1674728980,923;-0,000000815
204;31,604;0,5267333333;1674728981,207;0,0000009257
205;31,903;0,5317166667;1674728981,506;0,0000012203
206;32,211;0,53685;1674728981,819;0,110521376
207;32,504;0,5417333333;1674728982,117;0,110833934
208;32,806;0,5467666667;1674728982,447;0,111138426
209;33,105;0,55175;1674728982,715;0,11059784
210;33,403;0,5567166667;1674728983,015;0,110569774
211;33,703;0,5617166667;1674728983,311;0,11062889
212;34,003;0,5667166667;1674728983,622;0,110650326
213;34,303;0,5717166667;1674728983,921;0,110988998
214;34,603;0,5767166667;1674728984,217;0,110637251
215;34,903;0,5817166667;1674728984,542;0,110687158
216;35,203;0,5867166667;1674728984,808;0,110190144
217;35,503;0,5917166667;1674728985,121;0,111042994
218;35,803;0,5967166667;1674728985,42;0,111040416
219;36,104;0,6017333333;1674728985,72;0,110591873
220;36,404;0,6067333333;1674728986,025;0,110713825
221;36,703;0,6117166667;1674728986,31;0,110650731
222;37,003;0,6167166667;1674728986,626;0,110606385
223;37,303;0,6217166667;1674728986,91;0,110488154
224;37,603;0,6267166667;1674728987,225;0,121109493
225;37,903;0,6317166667;1674728987,508;0,121356968
226;38,204;0,6367333333;1674728987,823;0,121147577
227;38,503;0,6417166667;1674728988,121;0,103254125
228;38,803;0,6467166667;1674728988,421;0,103367384
229;39,104;0,6517333333;1674728988,736;0,103397439
230;39,403;0,6567166667;1674728989,019;0,103266501
231;39,703;0,6617166667;1674728989,32;0,103508304
232;40,003;0,6667166667;1674728989,621;0,103262081
233;40,303;0,6717166667;1674728989,921;0,103238177
234;40,603;0,6767166667;1674728990,22;0,103256261
235;40,903;0,6817166667;1674728990,519;0,103492208
236;41,203;0,6867166667;1674728990,832;0,103389778
237;41,503;0,6917166667;1674728991,114;0,103506499
238;41,803;0,6967166667;1674728991,445;0,103295856
239;42,107;0,7017833333;1674728991,713;0,103372983
240;42,403;0,7067166667;1674728992,012;0,103448452
241;42,703;0,7117166667;1674728992,311;0,103308379
242;43,003;0,7167166667;1674728992,609;0,103563737
243;43,303;0,7217166667;1674728992,938;0,103338839
244;43,604;0,7267333333;1674728993,222;0,121290744
245;43,903;0,7317166667;1674728993,522;0,121337631
246;44,203;0,7367166667;1674728993,822;0,121569085
247;44,503;0,7417166667;1674728994,125;-0,0000015459
248;44,803;0,7467166667;1674728994,408;-0,0000002353
249;45,103;0,7517166667;1674728994,724;0,0000016766
250;45,403;0,7567166667;1674728995,007;-0,0000011167
